,Angle of Attack,Reynolds Number,Upper Surface Trip Location,Lower Surface Trip Location,Flap Deflection,Lift (CL),Total Resistance (CD),Resistance due to Pressure (CDp),Torque (CM)
14,-0.009546720964026263,498614.81324477127,0.28513872491442444,0.6780295425239447,-0.04179917398774345,0.206161795564439,0.00907020928109948,0.00089657549479423,-0.0469404094751167
15,-0.11406835442231145,499021.66267528245,0.29546518903440716,0.7161631577362083,0.000234102246984052,0.195902169920317,0.00886645267019454,0.000918257459768377,-0.0470081079226567
16,0.13825510445553849,498024.89033667557,0.3059802603931115,0.7358311210738183,0.056313928919001874,0.228556865918357,0.00879532103972691,0.000912032555513908,-0.0475264508025459
17,-0.01904897613804679,501735.6670849429,0.2789941281882959,0.6875543563351058,-0.033593137315574506,0.204991180009797,0.00905763383408127,0.000911887156101965,-0.0469042902421731
18,0.0425252145185419,496946.2220689728,0.28540352431555915,0.7350621120942923,0.053815226753261926,0.216348171076309,0.00890600902290664,0.000944370508350263,-0.0473382908081851
19,0.07585929820784165,503250.67529159726,0.33927601538013763,0.7081490365299922,-0.09667168425458289,0.213351548426333,0.00863477958513566,0.000839880557590813,-0.0464184623414906
20,-0.007682481766662171,501261.1619815328,0.2986848576372457,0.6760306542283693,0.053744892358047615,0.214149258889283,0.00900374554614676,0.00088239905166745,-0.0480871231530652
21,0.13489416753666855,504302.2481712687,0.3154521136466288,0.6779951328824539,-0.07867304121687106,0.22167684545759,0.00888198104108506,0.000844845835163868,-0.0467969982654501
22,-0.041919838152095774,499624.6286506919,0.2929540020020713,0.694924376282223,-0.10283650011408232,0.197605663904198,0.00894668177670423,0.000893945755630633,-0.0461493100546875
23,-0.1300017812929333,500384.6362468511,0.2968004019220181,0.6881442633068041,-0.025665577455180555,0.193627064432705,0.0089423612481349,0.000893145719878941,-0.0470536642311284
24,0.036150920257145946,503078.07083905296,0.2847178155912463,0.681047195351994,0.21519937738545353,0.230109627646951,0.00910027514262171,0.000915574638291356,-0.0497196594493147
25,0.025600406960465512,498378.91416989407,0.3099165604553798,0.7231093140384768,0.03256625402710284,0.214737755235938,0.00879208179738575,0.000899240953777012,-0.0474212416138605
26,-0.030351294869883347,501824.4016200964,0.272889054573452,0.7344810590538529,-0.10145090205898695,0.196183981838974,0.00891669368910487,0.000952454656289857,-0.045590899584874
27,-0.12611547629687567,497903.4024714389,0.3090874032269804,0.6939604087850277,0.02110630839639541,0.197792401786974,0.00887633367601251,0.000885433677221644,-0.047571013187405
28,-0.1122854783748602,493765.90816101234,0.29004272196931685,0.7065206549179905,0.054239680180680525,0.200161639341974,0.00897193857817234,0.00092482823861231,-0.0476535552618981
29,-0.06378851079862541,498587.7087093821,0.29997395703998564,0.723485092013895,0.022617159025636116,0.203200958886511,0.00883205126937939,0.000916540874106875,-0.047213050347384
30,-0.2541564458849569,502573.7246133269,0.27681720895951567,0.6962692749554208,-0.07239913491788624,0.174669243344932,0.0089937541084343,0.00092924409854897,-0.0463176081900145
31,-0.043257454200215484,500404.62397939473,0.3040409037031011,0.6968418844738071,-0.02842981586525808,0.203363297246701,0.00888645942827937,0.000885348183578008,-0.0470076582301864
32,-0.07575867363948025,495990.35059981345,0.3091069112472587,0.7286744100117937,-0.08484108183110628,0.194037478738647,0.00875117418503064,0.000904950043430851,-0.0460103684957492
33,-0.0698861547452163,498347.5548524907,0.30500010663208293,0.701109026933912,-0.11524375273855174,0.193699900148978,0.0088535435516905,0.000884344223683744,-0.045996448951708
34,0.005158558574612925,496753.5459405963,0.2838261477393881,0.7067885228144302,0.1520137680016876,0.220576877259509,0.00902868685385271,0.000933312883398942,-0.0487253543609215
35,-0.04826396646600675,502057.45077219274,0.32225591008357074,0.6782456990319455,-0.007205716391480378,0.20611798185055,0.00883963303867694,0.000850186469380418,-0.0475478719546547
36,0.1819107193134789,504249.16160157806,0.2887102359284693,0.6839085325841489,0.10122285243728413,0.238632967189317,0.00906198553406003,0.000897705824908863,-0.048532474245665
37,0.008147616745121862,496053.42978992587,0.3058794421336823,0.6666405664105772,-0.058256612894815235,0.208438590792155,0.00900627664221275,0.000860383802516469,-0.0469920773689229
38,-0.09696361688556185,498591.2092948328,0.31031929877330067,0.6783143078701444,0.016258691366708794,0.201565317573885,0.00892267583976222,0.000870902643178207,-0.0476956209049288
39,0.02841214369745608,500226.33668140206,0.3185034354848484,0.663470253648547,-0.09780372743056231,0.208708365174882,0.00891783853751174,0.000836575598832631,-0.0466925194017833
40,-0.04108217927739382,498420.4275829045,0.3054052169693604,0.7172948151656582,0.030439977814943165,0.206916327728377,0.00882694505995874,0.00090473105062197,-0.0474051732805796
41,-0.10457626299808778,501795.4863816236,0.30701865597085326,0.6999267400018969,0.017960880345562008,0.199716590272555,0.00884880328621326,0.000889410612797257,-0.0474780377278238
42,0.07386693760393435,498173.7045593402,0.29020223328425915,0.7124830144834259,-0.08841234285239971,0.210960346965235,0.00892751734122954,0.000908168643076556,-0.0461194130765309
43,0.16427581820460638,502646.7908101694,0.3029813563297636,0.704880923038813,0.12306374280556288,0.237923187471215,0.00891300921216069,0.000894250399236736,-0.0486307073849973
44,-0.06967591902222106,498057.33223065734,0.2893879436891374,0.6990621336890557,0.0026275444000813347,0.201709921843427,0.00897491302091388,0.000911963933766177,-0.0472064777464263
45,0.08311285300481978,499257.1875869349,0.31217392882140427,0.6914200622751314,0.1071140749089713,0.228439197894038,0.00890663297784759,0.000876240864439497,-0.0486188454517547
46,0.036825887671574804,499748.1538313631,0.29688221162453315,0.7018002856679968,-0.048668116271173026,0.210486216653605,0.00891727229211049,0.000893956353342194,-0.0467076854684741
47,0.02668206670184632,499236.51651935966,0.29734381266842225,0.722563289858065,-0.04448641568472257,0.208662796458913,0.0088484761416635,0.000909704660663711,-0.0465191189635529
48,-0.2530219928237594,499206.1017524428,0.28287749789554395,0.7035916261161249,-0.01923080930508466,0.178513698233025,0.00895744056553527,0.000932434955654847,-0.0468240885382699
49,0.11536952981741484,502606.63584221347,0.2799226797457614,0.7073028784731514,-0.039612550155253036,0.219161586231131,0.009001443846067,0.000918552774891476,-0.0466825660219159
50,-0.04455797892610243,502097.90059385635,0.3178988897249877,0.6943298437595959,0.18387673884055683,0.219598168844808,0.00884986614417554,0.000880303496957213,-0.0494357151384071
51,0.11488654286397762,499237.89504060533,0.30210405774004107,0.7279781981670161,-0.2082360214519826,0.206761560860002,0.00878524375979762,0.000893900473012482,-0.0447264684360004
52,0.12456968004403964,499515.6728955636,0.31559406419452823,0.698548603775232,-0.1079363234556312,0.217312990392373,0.00882529331615929,0.000859635241461573,-0.0462448062509915
53,0.09295973803090096,500753.7252292845,0.3002664076156838,0.7389762870258216,0.06406931998019695,0.223500404516459,0.0087951821712745,0.000923322680271181,-0.0475236946815998
54,0.1521904087547172,504754.75475981674,0.30279622119891403,0.7025292991916533,0.04485910771745637,0.230963886107405,0.00889337106111559,0.000886444789795869,-0.0478124856025562
55,-0.015266194691920518,499517.45266251854,0.27950516662068137,0.6923049440936092,-0.053856956095854384,0.203711481212445,0.00904649490975811,0.000913873932085282,-0.0466315396812401
56,0.14110638881522083,496301.59647117695,0.2951124522455022,0.6746546598265315,0.02173359757517058,0.228667512561645,0.00907167603177325,0.000881852634702902,-0.0477490086825493
57,0.14494088428100818,502507.95049688296,0.2848223111096671,0.7196548367382329,-0.026740470192396733,0.223149613609576,0.0089349669630843,0.000920108766777833,-0.0467193166582398
58,0.05089818564904494,500608.7533729623,0.3019312447909433,0.7010414703164954,-0.07367145472404539,0.210570082539648,0.00888463027712701,0.000883945566956429,-0.0464834849987947
59,0.16917533330051585,499853.79274211964,0.284777238951178,0.6868222902627005,0.12818481056545497,0.238694584560495,0.00909813846371845,0.000910176762446868,-0.0487420570424307
60,0.028978857784940422,504131.5719141807,0.3053314875810144,0.6988810271725726,-0.037751614783919155,0.2110255520581,0.00886071656450218,0.000879493846430361,-0.0469289116928306
61,0.040311488102104255,497108.96545787464,0.3225394555194775,0.6548294257784285,0.10916076206011364,0.225715840857175,0.00898155660923201,0.000842916893476615,-0.0490282417909613
62,-0.014136960554049342,498304.8993746253,0.29610468793604167,0.6897479054817762,-0.02638993534589156,0.206747549702448,0.00896838950378883,0.000890888689109559,-0.0470513869284289
63,-0.03912812574045799,501087.42001556925,0.30661297927227044,0.7027643619461795,-0.007121176065606644,0.205238461205071,0.00884908523120988,0.00088751262304208,-0.0471891178743116
64,0.017577015183265154,501556.31392944494,0.30222216734163737,0.7082369666449292,0.040714725333760554,0.214832884462854,0.00887367554071722,0.000897318744565934,-0.0476488515224868
65,-0.11628554482196587,504173.2880187206,0.28579176967960135,0.7244650926424436,-0.06595140039078615,0.190068800063418,0.00885713276750315,0.000930750152900815,-0.0461605447080759
66,0.12016414740090955,496169.24359767395,0.304863564024832,0.6883418901484234,0.021387163050557042,0.22610535475739,0.00896549597893372,0.000878370239229962,-0.0476660268178005
67,0.09344423670702043,498841.3694151293,0.30239930789139485,0.6877616728881802,-0.00940763115219739,0.220759867192593,0.00895699248139253,0.000878095219231529,-0.0473289018116815
68,0.06496104377487963,505026.4070980273,0.270091845362587,0.6503264789175403,0.06539601330037388,0.223073997287261,0.00925732767750411,0.000905238737899198,-0.0482958856119161
69,-0.029906816384960812,502644.32722143794,0.2964295882173653,0.7107061898892947,0.049723532161697934,0.209647345046892,0.00888591267280136,0.000909053499160996,-0.0476703957045143
70,-0.07420957029529308,503656.2668796047,0.27311858450298665,0.7135820514256535,-0.011077260104076971,0.198832021515041,0.00898522199636429,0.000942462289682229,-0.0468188535703169
71,0.15502953876173975,498839.1155511626,0.2895149579759517,0.6873754709041189,0.0885904209883274,0.234362696843301,0.0090638593746581,0.000901644679441313,-0.0483290066542229
72,-0.023381759041274482,498396.20883576793,0.26978448056349696,0.6887055035288923,-0.06611368813672662,0.201559997822728,0.00911507130611919,0.000925587966342062,-0.0464697334432573
73,0.23563756603556973,497455.8005265142,0.3076468485617661,0.7105533298556882,-0.0373044710138384,0.234274527005407,0.00887173052553972,0.000880673252285925,-0.0468606319871503
74,0.04941701749439328,502454.1717877886,0.2951457481450593,0.7028296030497628,0.028074195980468803,0.21747477183885,0.00892817593976525,0.000900691357698792,-0.0475354877466659
75,0.1786830175673514,499250.5208848395,0.2978567474552809,0.7218794321932299,-0.0726293950422597,0.22415666112398,0.00886576524916777,0.00090047264094959,-0.0462769840137989
76,-0.04236893016023275,500692.72893837764,0.3008146739877546,0.6944023189900402,-0.010530062785759004,0.204753648711513,0.00891474239679623,0.000888602223345581,-0.0472120114669879
77,-0.013624120787916905,502315.2693746026,0.314473195341527,0.6545792616824149,0.05930639234298056,0.21559780156948,0.00898689995521487,0.000848200796809359,-0.0484479594002166
78,0.17148623746713623,499197.36334483256,0.27835975244678707,0.7143680446936556,-0.024566795626416546,0.226188757836144,0.0090136041864369,0.000927612616731655,-0.0467508636639123
79,0.10311788629080315,503557.14525175805,0.29558915321206897,0.6823098290157615,0.06803949519883873,0.227587974025994,0.00901198825847571,0.000886273182023464,-0.0482130564086391
80,0.05889966401385495,498515.9220628293,0.29340210082827284,0.6875607171617256,-0.02294200397773627,0.215354640302015,0.00900416623609665,0.000890784322768616,-0.0471158237447675
81,-0.03490070612437331,498549.3219172299,0.31363503093843964,0.684819855952022,-0.021936148721654107,0.205778540208999,0.00888298548708988,0.000865513293189042,-0.0472560072913535
82,0.1349959810803237,499138.65494495,0.31392047619336694,0.6782567816118187,0.08997712075716775,0.233807967010691,0.00894788745640173,0.000862805649828064,-0.0485871010474854
83,0.04588089616258046,506026.3061991926,0.3068050130878902,0.7566237357750536,-0.11127571188369777,0.204727479042028,0.00863605380822409,0.000919062026112667,-0.045422791302778
84,0.03911079950392919,499635.5561753959,0.2779210281874853,0.6995757205095531,0.011832701262847592,0.214339248888627,0.00905097183319145,0.000924235005435455,-0.0472709022398334
85,-0.041462578821138615,499569.2962705061,0.2980668427569188,0.6952509901521918,-0.01586311647303525,0.204282834502706,0.00893223850709808,0.000892819211204463,-0.0471257028982029
86,0.08729261757012105,500137.47000652936,0.30964675382524065,0.732951649183829,-0.049072460839702875,0.215367984329929,0.00874370510086907,0.000898875935153241,-0.0464341683570237
87,0.06520773315421362,501469.93438835186,0.3033133297609339,0.6930624779507196,0.1017337355472666,0.225520054400182,0.0089398664952509,0.000888165720708816,-0.0484929458981334
88,0.20272999238806688,493862.3535458717,0.3142152432683741,0.7065494025918967,0.03224121053916783,0.235998180035562,0.00887366777368527,0.000877443517841335,-0.0476712358724163
89,0.023608233070293985,500206.0083166775,0.30282303494392204,0.7160059622005662,0.016781412806037885,0.213351233751274,0.00884343642998376,0.000901914120930465,-0.0472883242620852
90,0.06994034963158528,501941.6077749454,0.27400602199046337,0.6581656108321168,0.12393726839325522,0.227713071551691,0.00923517164364212,0.000910097856880773,-0.0488727938498062
91,-0.009946778238561382,498176.7887767724,0.278393026896781,0.7007592477640775,0.1083343597051681,0.215676295858885,0.00906347088520533,0.000934360795977987,-0.0482826161060281
92,0.2035591063550657,500204.31896284636,0.289541466471163,0.7069947569109731,-0.03071189627456681,0.230385379016499,0.00897317325837271,0.000903301985556055,-0.0468582753652209
93,-0.037072156196974536,499006.1837272891,0.30170183160794034,0.7015988611009569,-0.016992170212769612,0.204519232775956,0.00889013082307536,0.000893521755182331,-0.0470547328955321
94,-0.16171753967560107,502074.27209320216,0.3045220516419275,0.7033570039217448,-0.11090729000555935,0.18339322640314,0.00881767868767203,0.000889956909299245,-0.046001316943813
95,0.056662783766326365,500388.9992370342,0.28560801770517086,0.6941558575030538,0.015173909100359886,0.217283871456486,0.00902505914016496,0.000907552912767541,-0.0474284628915157
96,0.009143825752822934,502455.63980662613,0.31303212055131396,0.7000965537314149,-0.04993478571281428,0.208139892025927,0.00881291343285546,0.000871117622586417,-0.0468171435672426
97,-0.008828111500413866,499041.88263123145,0.2977551405679317,0.6987241590772891,0.028042813236008497,0.211029594366068,0.00893590273629513,0.000898199831792846,-0.0475639159845156
98,0.11975235431084251,502102.70369110245,0.3046155370489011,0.6911919588049702,-0.1003421950379005,0.217161466904515,0.00890288192278885,0.00086803384572948,-0.0463450349930277
99,-0.14528990427992083,502673.08861872734,0.31833733811472276,0.6927906651334298,-0.08008604971771702,0.188746300161399,0.00878242324695955,0.000864922718475889,-0.0465508424052226
100,-0.16438234696448206,497182.0443247068,0.3186100706644036,0.6966649012187268,0.08141417971462772,0.198122571434153,0.00882511089851776,0.000882509809398815,-0.0482411359227302
101,-0.024259990620855328,498118.40895595006,0.3133569754444265,0.679841120746225,-0.045908136102964646,0.205458299767741,0.00890189933256893,0.000860274957773638,-0.0470473695638558
102,0.1973844281632404,504225.47770464566,0.307094886604425,0.7063520808058686,0.041318075299874836,0.235948223773944,0.00886454234539681,0.000881576055398443,-0.0477763438677872
103,-0.06434616356953891,498396.2386279433,0.2861594335171654,0.671288143804309,0.021149311684931497,0.204798379284442,0.00909384569181175,0.000898033268581302,-0.0476752514602656
104,0.006465095126305072,503457.0171322679,0.29750519713750645,0.7357643910170371,0.08841762711808251,0.215449179292168,0.00880140738309978,0.000927865679965793,-0.0478020371468163
105,0.1888567752054272,502725.0662265126,0.31521748495120655,0.6801738330178314,0.11015418950340776,0.241546196618556,0.0089292692733324,0.000860436708463317,-0.0488305980335899
106,0.09139629909610031,501928.5310139541,0.3255861289190236,0.7130435644381454,-0.1254794966386415,0.212065141470507,0.00869708923283421,0.000857306818190468,-0.0459551785248595
107,0.0881128272452829,497603.6690848627,0.31187664273647614,0.7304777283057188,-0.04193764032274926,0.216147665047395,0.0087524562642233,0.000896131077411196,-0.0465412289747691
108,-0.10094131923829819,495475.3143386318,0.30774361752389734,0.6807540812901917,-0.015135009280553967,0.198522047244061,0.00893995553251781,0.000875287691892038,-0.0473032184434583
109,-0.10833650879398844,501450.46273629734,0.3021214970636773,0.6941865517212089,-0.04346114129548281,0.194832529633417,0.00888837567234514,0.000887318684930374,-0.0468453955613936
110,-0.02213588206610091,502638.14782568085,0.28678337850410346,0.6977335159193832,0.05210080652806087,0.210858627234589,0.00898914383253203,0.000913117254843198,-0.0477825471155988
111,0.2657906733523756,497868.35576631495,0.2925008490846582,0.6658056218124604,-0.012469118365284942,0.240761166631096,0.00912761391850509,0.000874139799609553,-0.0474844257584534
112,-0.060612437422787824,503021.1351182208,0.2865157309232237,0.7027072798710089,0.11312418646787341,0.210635749672439,0.0089761054426497,0.000923239991391244,-0.0483730293367075
113,0.05082353082549419,500727.4037256544,0.3148518275019643,0.6862273764267594,0.00951114197748558,0.217977897903779,0.00887814948625366,0.000862682009893639,-0.0476254883032541
114,-0.08719847534853234,501899.95086213865,0.29172504737832566,0.7106671648098354,-0.2290398804835933,0.182380420675276,0.0088564692463277,0.000900584177014975,-0.0445869735787334
115,0.06012116906804156,500873.28349839925,0.2963822281058668,0.7389843580533642,0.009414488739655589,0.215546500219086,0.00880239212887366,0.000926380678353801,-0.0468972992553556
116,-0.0674691191086416,497964.21224382607,0.33766172493125757,0.7068146614325371,0.04309516462340638,0.206942264312604,0.00868073305692579,0.000859902245316592,-0.0478673311023496
117,-0.04297375968742553,501144.3385097708,0.3182140314686038,0.7300154175927772,0.025968547511342248,0.206406304238374,0.00869400023933936,0.000897123423067047,-0.0472893649966206
118,0.11269679529635052,501436.6011607302,0.29784793218934774,0.6938577391105903,0.011167965268451952,0.224071131289666,0.00895704695574003,0.000887242556285788,-0.0474860282919533
119,-0.05613846318521899,502503.4303534965,0.2748182883626043,0.7158815750525631,-0.06944411459376247,0.19658068380262,0.00896490225510397,0.000937634002545161,-0.0461685967857318
120,0.059507210490094754,499289.7589466968,0.3064057303177027,0.732955210892897,-0.06847857094698216,0.210557011337974,0.0087604474775606,0.000903900646843546,-0.0461872380929231
121,0.04551699512062213,499111.8969966081,0.29056700012428327,0.70786341740738,0.05467737276578494,0.2184425737273,0.00896249565725256,0.000914603548115808,-0.0477266737396415
122,-0.019992571545395205,498528.20526972885,0.29954599262415954,0.709126694844737,0.015436312015521876,0.208430755558174,0.00889045835885749,0.000902904565603026,-0.0473232445307573
123,0.16011305998989483,500654.36520168337,0.29310327544414094,0.7001668299069836,-0.10044245737151043,0.220776582983119,0.00895189427715438,0.00088973077726803,-0.0461822386278767
124,-0.044186314807214556,496653.32355092565,0.28489534153223617,0.6886342576711847,-0.006615286326203735,0.204205710839415,0.00904484304889706,0.000909587517396332,-0.0471913083214779
125,-0.02482168679419784,500333.94858089724,0.2899915101723076,0.6886376619101926,0.02502649899135477,0.20906307441557,0.00900753971283974,0.000902200989352369,-0.0475868330885113
126,0.11345846570186982,501452.70124773635,0.3091442425894041,0.715451681428742,0.03021196781124223,0.22506020194333,0.00881727009261474,0.000889267323507304,-0.0475196175646722
127,-0.09874877014525327,504140.40824861964,0.3153420253932469,0.7036395596670842,-0.04626687327083075,0.195954409775514,0.00876523447197436,0.000875759730842704,-0.0468017506466886
128,-0.13533347786810473,501289.19582464924,0.3103232258242605,0.6543789186738853,0.0020912374861812135,0.197224648320923,0.00898858415765423,0.00085445544537701,-0.0477688407953694
129,0.016286462800024788,502077.63667291496,0.30046757185914774,0.7563673618986754,0.02393026157666065,0.210786763393642,0.00870913098097435,0.000939385328747198,-0.0468157614477657
130,-0.17024191348410364,498497.3755399415,0.31712205723739206,0.7206145523935052,0.026571025513467218,0.192171822064876,0.00873106257364362,0.000899478829707686,-0.0473529240773483
131,-0.19532922441721076,502674.8438086404,0.3175270628560344,0.6942977754999174,-0.04780004929572238,0.185248220671782,0.00878294731491081,0.000872113430504948,-0.0468664464268273
132,-0.1547014194333302,496952.72093067906,0.30262965412243836,0.6930451390282746,-0.10283326882166978,0.185106225137465,0.00889326962666309,0.000887001031187132,-0.0461759501441551
133,0.019954574267582192,500502.0890812882,0.3110644539362707,0.7183270563401986,-0.05837297780828719,0.207748026800049,0.00877118507503912,0.00088751659154275,-0.0464998410552598
134,0.10056595227424002,497247.2600146088,0.30559085584812506,0.7044650642500995,-0.17267928982948214,0.208966004096338,0.00885837006680372,0.000874962412776599,-0.0453912312315405
135,0.12767495434216355,495436.2511585121,0.2911186284763566,0.6743469314686664,-0.08388797670753206,0.21920974078895,0.00907926509559157,0.000879948067484065,-0.0465774738311122
136,-0.07824041581930952,500202.3646922283,0.28109134675639286,0.6964519163759637,0.012223328300191277,0.201228795485625,0.00902392443342373,0.000921328332415251,-0.0473027603903118
137,0.0561581871829403,500684.1051211645,0.30080934465727066,0.6826781035221954,0.025141151892983275,0.219229366456897,0.00897837430662187,0.000879161570197105,-0.0477498419139624
138,-0.010733106566054133,495450.2529706649,0.2773903743041305,0.6647579041275943,0.003983305113372259,0.209478309155403,0.00918915993630318,0.000905200414054983,-0.0474959377465162
139,0.08607728504698275,500475.9732789254,0.2877267267443525,0.7010318336369197,-0.12096769602836138,0.210465666442827,0.00896336101154295,0.000898783679365944,-0.0458939358670204
140,-0.01067668511967202,503492.3573906083,0.2908942939778529,0.6977970821751982,0.008425840669502624,0.209185342086866,0.0089548630883325,0.000903558304217603,-0.0473391661513088
141,-0.0934304327731948,499609.59928784304,0.30951028671042824,0.6553105629098205,-0.028008930260621328,0.199732413507105,0.00899888663461082,0.000852759550329814,-0.0474351307344251
142,0.1642827955149732,500115.33749223297,0.3142660324016408,0.7013195062331434,0.013352885960730419,0.230576270820898,0.00884888844562063,0.00087032819660514,-0.0475388042607217
143,-0.0541260334609511,499862.9987268364,0.30263423236253817,0.6832954650406717,0.06326219691999321,0.209366663373148,0.00896118172271317,0.000885176309811018,-0.0481291195413694
144,-0.06445852997468533,499844.7969761099,0.2998204495146875,0.7044240143521497,0.0634212120885624,0.207057486556832,0.00889863641991919,0.000904334009213762,-0.0478818852109383
145,0.11542122428181552,502784.44546625647,0.2874423399766303,0.6807233856148421,0.00869528172293581,0.224304162079119,0.00905822538173354,0.000892404790882838,-0.0475323531811338
146,0.04233755180625742,500690.22136183723,0.2644021413784289,0.6863047520894087,0.06786521443933348,0.218772388125473,0.00918340727144161,0.000939435175244726,-0.0479379881399779
147,-0.16340701096694,500112.2989600612,0.3156394140291268,0.6756161404121358,-0.013098649122064397,0.192160266782615,0.00888029440958654,0.000863271365922568,-0.0474193515759968
148,0.0771711071402847,501083.7122889354,0.2756861892407939,0.7262854392489377,0.06102145702281783,0.22091222006066,0.00897861976284065,0.000948835887794454,-0.0474958628341241
149,0.024337156390643953,499893.3303360913,0.2822525593911767,0.6514309239044391,0.10733470300311136,0.221904712357694,0.00920977373181009,0.000894649713447907,-0.0487814501385253
150,0.006248843239433763,500591.33810492564,0.30400111229466775,0.6763763382368492,-0.08511582393825007,0.205823989995489,0.00895234139103226,0.00086492387429582,-0.0466134683794215
151,0.03481478914349026,499221.9814584904,0.2694018104977109,0.7001920480392938,0.012046587516330285,0.21341494090203,0.0090988252887621,0.000937721327573019,-0.0472117538953364
152,0.06828743618845726,501804.2140682237,0.3088879984728418,0.697559168959129,0.03041528365394689,0.220753109140439,0.00887472235464882,0.00087786837347929,-0.0477127418450866
153,0.03484838637107598,499616.362005771,0.3076662148744781,0.7249637616802811,0.07651647128596822,0.218804275422528,0.00880019190072247,0.000905962472267521,-0.0478623103865517
154,-0.2281357262507856,497330.61436412716,0.3279551640052671,0.7174339324210713,0.01424517007627695,0.185237304759748,0.00867474755206882,0.000888157972710054,-0.0472937338265468
155,0.03873529767645753,502776.6476980183,0.28895945885030305,0.6954716795581306,-0.03109150108448951,0.21200412082801,0.00897852609228717,0.000899594021644135,-0.0469414883754112
156,0.005357373980904693,502356.2720051042,0.2833259470052769,0.6773852780673482,-0.024436356955123348,0.209163348400578,0.00906973225731077,0.000897583891709195,-0.0471440701550991
157,0.06523160927258068,499441.0971421761,0.29951583011547617,0.697318955892005,-0.015143463964693163,0.216560784211795,0.00893235319761579,0.000888282305260435,-0.0471493619697746
158,-0.027236091920778457,503736.9614006377,0.3543348836907838,0.6931428131963545,0.1136015477227793,0.218360766392642,0.00862640667707371,0.000832919096382476,-0.0489365077622767
159,-0.1850760034630029,497828.4272158669,0.3109049204966548,0.6888592266317719,0.033007590094321526,0.192172124488051,0.00887620169584572,0.000884031763278447,-0.04773976480636
160,-0.0032791740336328024,499503.3499375719,0.3169559069328833,0.692207117882941,0.044102168431080314,0.214090164128323,0.00885190033761997,0.000869655253843095,-0.0479312155076018
161,-0.12532635007174572,497299.613053028,0.32302176100535934,0.6691282214169405,0.0016633800781261057,0.198250633359521,0.00888499716165127,0.000849987398508319,-0.0476956262570225
162,0.1420784191425034,502714.05936308735,0.2789850579469658,0.7305322922155225,-0.018307760960136914,0.222567442913324,0.00893325496555205,0.000938692408132134,-0.0466345994619411
163,0.22113473775972117,498167.03984922677,0.3083225151343626,0.6856910125260809,0.13937247722708299,0.246684911722723,0.00898263561424914,0.000876757198393675,-0.0490341411091361
164,0.04560749847946407,496710.02800531,0.28468206773426896,0.6654838021673487,0.07505726643249948,0.221484942974726,0.00915914649246894,0.000897757794879928,-0.0483218875266569
165,-0.10641402128167653,497265.2022580786,0.30324221364186277,0.6956073610771897,-0.0673130124952095,0.19320648925848,0.00889507075028696,0.000887457857396956,-0.0465608104062152
166,-0.18912966845623297,501896.4997577976,0.31419028976705055,0.6796259268039829,-0.034099109432310426,0.187475252686425,0.00885894289222676,0.000866263605977834,-0.0471474554019693
